"","iyear","provstate","city","latitude","longitude","attacktype1_txt"
"5322",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5323",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5324",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5325",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5326",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5327",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5328",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5329",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5330",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5331",1996,"Antioquia","San Carlos",6.1876,-74.99429,"Bombing/Explosion"
"5332",1996,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5333",1996,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5334",1996,"Antioquia","Rio Claro",5.59,-75.867222,"Facility/Infrastructure Attack"
"5335",1996,"Antioquia","Guatape district",6.23384,-75.1617,"Bombing/Explosion"
"5336",1996,"Antioquia","Guatape district",6.23384,-75.1617,"Bombing/Explosion"
"5337",1996,"Narino","Tuquerres",1.089066,-77.620685,"Unknown"
"5338",1996,"Cesar","Media Luna",9.521667,-73.689167,"Armed Assault"
"5339",1996,"Bolivar","Cartagena district",10.413711,-75.533549,"Assassination"
"5340",1996,"Norte de Santander","Cucuta",7.894195,-72.503885,"Assassination"
"5341",1996,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"5342",1996,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5343",1996,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5344",1996,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"5345",1996,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"5346",1996,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"5347",1996,"Valle del Cauca","Cartago district",4.74871,-75.91319,"Hostage Taking (Kidnapping)"
"5348",1996,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"5349",1996,"Valle del Cauca","Tulua",4.085809,-76.197188,"Bombing/Explosion"
"5350",1996,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"5351",1996,"Antioquia","Unknown",6.2675,-75.568611,"Hostage Taking (Kidnapping)"
"5352",1996,"Antioquia","Unknown",6.2675,-75.568611,"Hostage Taking (Kidnapping)"
"5353",1996,"Sucre","Sincelejo district",9.30535,-75.3978,"Armed Assault"
"5354",1996,"Bolivar","San Cayetano",10.08232,-75.13784,"Unknown"
"5355",1996,"Antioquia","Uraba",6.828333,-75.513056,"Hijacking"
"5356",1996,"Quindio","Armenia",4.528694,-75.703846,"Assassination"
"5357",1996,"Antioquia","Maceo",6.551944,-74.787222,"Assassination"
"5358",1996,"Antioquia","Uraba",6.828333,-75.513056,"Assassination"
"5359",1996,"Antioquia","Nutibara",6.80449,-76.24752,"Assassination"
"5360",1996,"Cauca","Popayan",2.44186,-76.60617,"Hostage Taking (Kidnapping)"
"5361",1996,"Boyaca","Central",5.639633,-72.898807,"Assassination"
"5362",1996,"Sucre","Unknown",9.142038,-75.061115,"Assassination"
"5363",1996,"Antioquia","Unknown",7.198606,-75.341218,"Armed Assault"
"5364",1996,"Antioquia","Unknown",6.2675,-75.568611,"Assassination"
"5365",1996,"Antioquia","Caucasia",7.987804,-75.197092,"Assassination"
"5366",1996,"Antioquia","Granada",6.1429,-75.18417,"Armed Assault"
"5367",1996,"Cesar","Valledupar",10.47692,-73.25049,"Bombing/Explosion"
"5368",1996,"Antioquia","Santuario district",6.13962,-75.26557,"Assassination"
"5369",1996,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"5370",1996,"Arauca","Unknown",6.547306,-71.002231,"Bombing/Explosion"
"5371",1996,"Arauca","Unknown",6.547306,-71.002231,"Bombing/Explosion"
"5372",1996,"Casanare","Hato Corozal",6.15518,-71.76813,"Assassination"
"5373",1996,"Antioquia","Urrao",6.31609,-76.13397,"Armed Assault"
"5374",1996,"Norte de Santander","Cucuta",7.894195,-72.503885,"Assassination"
"5375",1996,"Sucre","Tolu",9.52287,-75.5795,"Assassination"
"5376",1996,"Sucre","Tolu",9.52287,-75.5795,"Assassination"
"5377",1996,"Sucre","Tolu",9.52287,-75.5795,"Assassination"
"5378",1996,"Sucre","Tolu",9.52287,-75.5795,"Assassination"
"5379",1996,"Cesar","San Alberto",7.75954,-73.39031,"Assassination"
"5380",1996,"Santander","Barrancabermeja",7.060051,-73.853115,"Assassination"
"5381",1996,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"5382",1996,"La Guajira","Hato Nuevo district",11.06561,-72.76391,"Hostage Taking (Kidnapping)"
"5383",1996,"Antioquia","Remedios district",7.07786,-74.70355,"Bombing/Explosion"
"5384",1996,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"5385",1996,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5386",1996,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5387",1996,"Cordoba","Monteria",8.749996,-75.883346,"Bombing/Explosion"
"5388",1996,"Antioquia","Currulao",7.99221,-76.63719,"Bombing/Explosion"
"5389",1996,"Meta","Lejanias",3.52721,-74.02371,"Unknown"
"5390",1996,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"5392",1996,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5393",1996,"Antioquia","Zaragoza",7.491752,-74.868183,"Bombing/Explosion"
"5394",1996,"Valle del Cauca","Cali",3.429344,-76.516037,"Bombing/Explosion"
"5395",1996,"Cesar","Curumani",9.19974,-73.5433,"Hostage Taking (Kidnapping)"
"5397",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5398",1997,"Casanare","Pore",5.72939,-71.99528,"Armed Assault"
"5399",1997,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"5400",1997,"Casanare","Pore",5.72939,-71.99528,"Unknown"
"5401",1997,"Caldas","Rio Sucio",5.420595,-75.702686,"Unknown"
"5402",1997,"Antioquia","Yondo",7.007022,-73.909401,"Unknown"
"5403",1997,"Antioquia","La Margarita",5.958333,-76.0075,"Armed Assault"
"5404",1997,"Huila","Gaitania district",3.09048,-75.67288,"Unknown"
"5405",1997,"Cauca","Caloto",3.035795,-76.408327,"Unknown"
"5406",1997,"Cundinamarca","Soacha",4.582298,-74.219465,"Unknown"
"5407",1997,"Antioquia","Medellin",6.242026,-75.564766,"Hostage Taking (Kidnapping)"
"5408",1997,"Choco","Jurado",7.10577,-77.76488,"Hostage Taking (Kidnapping)"
"5409",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5410",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5411",1997,"Valle del Cauca","Argelia",4.72288,-76.11931,"Unknown"
"5412",1997,"Meta","Granada",3.54434,-73.70781,"Hostage Taking (Kidnapping)"
"5413",1997,"Antioquia","Vegachi",6.77467,-74.799707,"Unknown"
"5414",1997,"Sucre","Guaranda",8.46771,-74.53563,"Unknown"
"5415",1997,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Kidnapping)"
"5417",1997,"Arauca","Arauca",7.08582,-70.75779,"Bombing/Explosion"
"5418",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5419",1997,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"5420",1997,"Cesar","Agustin Codazzi",10.0355,-73.23725,"Bombing/Explosion"
"5421",1997,"Antioquia","Los Catios",7.666672,-76.999989,"Hostage Taking (Kidnapping)"
"5422",1997,"Bolivar","Unknown",8.670438,-74.030012,"Hostage Taking (Kidnapping)"
"5424",1997,"Atlantico","Barranquilla",10.981412,-74.778319,"Bombing/Explosion"
"5425",1997,"Antioquia","Uraba",6.828333,-75.513056,"Assassination"
"5426",1997,"Antioquia","Medellin district",6.270526,-75.572173,"Armed Assault"
"5427",1997,"Cordoba","Tierralta",8.173611,-76.059167,"Unknown"
"5428",1997,"Magdalena","Santa Rosa de Lima",10.401944,-74.108333,"Assassination"
"5429",1997,"Magdalena","Santa Rosa de Lima",10.401944,-74.108333,"Assassination"
"5430",1997,"Magdalena","Santa Rosa de Lima",10.401944,-74.108333,"Assassination"
"5431",1997,"Sucre","Sincelejo",9.30535,-75.3978,"Assassination"
"5432",1997,"Cordoba","Monteria",8.749996,-75.883346,"Hostage Taking (Kidnapping)"
"5433",1997,"Caqueta","Unknown",0.869892,-73.841906,"Bombing/Explosion"
"5434",1997,"Magdalena","Unknown",10.411301,-74.405661,"Unknown"
"5435",1997,"Antioquia","Uraba",6.828333,-75.513056,"Unknown"
"5436",1997,"Huila","La Plata",2.3889,-75.89255,"Assassination"
"5437",1997,"Cauca","Caldono",2.796196,-76.483134,"Unknown"
"5438",1997,"Antioquia","Apartado",7.882318,-76.630626,"Bombing/Explosion"
"5439",1997,"Cundinamarca","Sibate",4.491367,-74.260486,"Armed Assault"
"5440",1997,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"5441",1997,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"5442",1997,"Caldas","San Jose",5.08414,-75.7903,"Armed Assault"
"5443",1997,"Casanare","Trinidad",5.40832,-71.6623,"Bombing/Explosion"
"5444",1997,"Magdalena","Fundacion district",10.521402,-74.186707,"Armed Assault"
"5445",1997,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"5446",1997,"Antioquia","Lomas Aisladas",7.653333,-76.960278,"Hostage Taking (Kidnapping)"
"5447",1997,"Meta","Villavicencio district",4.15127,-73.63872,"Hostage Taking (Kidnapping)"
"5448",1997,"Narino","Magui",1.932346,-78.2,"Hostage Taking (Kidnapping)"
"5449",1997,"Cundinamarca","Gutierrez",4.2548,-74.00245,"Unknown"
"5450",1997,"Cundinamarca","Une",4.403056,-74.025278,"Unknown"
"5451",1997,"Antioquia","Currulao",7.99221,-76.63719,"Armed Assault"
"5452",1997,"Antioquia","San Pedros de los Milagros",6.462815,-75.556382,"Armed Assault"
"5453",1997,"Arauca","Saravena district",6.95284,-71.87514,"Unknown"
"5454",1997,"Cordoba","Monteria",8.749996,-75.883346,"Bombing/Explosion"
"5455",1997,"Norte de Santander","Unknown",7.946283,-72.898807,"Bombing/Explosion"
"5456",1997,"Arauca","Saravena",6.95284,-71.87514,"Bombing/Explosion"
"5457",1997,"Arauca","Unknown",6.547306,-71.002231,"Bombing/Explosion"
"5458",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"5459",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"5460",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Bombing/Explosion"
"5461",1997,"Santander","Galan district",6.63797,-73.28621,"Bombing/Explosion"
"5462",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Unknown"
"5463",1997,"Norte de Santander","Cucuta district",7.894195,-72.503885,"Bombing/Explosion"
"5464",1997,"Santander","Sabana de Torres",7.39002,-73.50099,"Bombing/Explosion"
"5465",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"5466",1997,"Cesar","Aguachica",8.308585,-73.613541,"Bombing/Explosion"
"5467",1997,"Cesar","Agustin Codazzi",10.0355,-73.23725,"Hostage Taking (Kidnapping)"
"5468",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"5469",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"5470",1997,"Bolivar","Cartagena",10.413711,-75.533549,"Assassination"
"5471",1997,"Bogota","Bogota",4.667128,-74.106056,"Bombing/Explosion"
"5472",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"5473",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"5474",1997,"Antioquia","Medellin",6.242026,-75.564766,"Hostage Taking (Kidnapping)"
"5475",1997,"Cesar","Curumani",9.19974,-73.5433,"Bombing/Explosion"
"5476",1997,"Valle del Cauca","Cali",3.429344,-76.516037,"Assassination"
"5477",1997,"Bolivar","San Pablo",7.48008,-73.92076,"Assassination"
"5478",1997,"Santander","Sabana de Torres",7.39002,-73.50099,"Assassination"
"5479",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Assassination"
"5480",1997,"Bolivar","Carmen de Bolivar",9.71809,-75.12097,"Assassination"
"5481",1997,"Cesar","Unknown",9.337295,-73.653621,"Hostage Taking (Kidnapping)"
"5482",1997,"Huila","Rivera",2.77772,-75.25743,"Hostage Taking (Kidnapping)"
"5483",1997,"Bolivar","Puerto Coca",8.499327,-74.326487,"Armed Assault"
"5484",1997,"Valle del Cauca","Cali",3.429344,-76.516037,"Hostage Taking (Kidnapping)"
"5485",1997,"Arauca","Unknown",6.547306,-71.002231,"Bombing/Explosion"
"5486",1997,"Valle del Cauca","Tulua",4.085809,-76.197188,"Assassination"
"5487",1997,"Valle del Cauca","Tulua",4.085809,-76.197188,"Assassination"
"5489",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Bombing/Explosion"
"5490",1997,"Antioquia","Heliconia",6.20781,-75.73436,"Assassination"
"5492",1997,"Guajira","Unknown",11.354774,-72.520483,"Bombing/Explosion"
"5493",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"5494",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Bombing/Explosion"
"5495",1997,"Santander","Bolivar",5.989829,-73.770507,"Unknown"
"5496",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5497",1997,"Antioquia","Liborina",6.67786,-75.81146,"Unknown"
"5498",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Unknown"
"5499",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Unknown"
"5500",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Unknown"
"5501",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"5502",1997,"Norte de Santander","Cucuta",7.894195,-72.503885,"Bombing/Explosion"
"5503",1997,"Bogota","Bogota district",4.5981,-74.07603,"Bombing/Explosion"
"5504",1997,"Cesar","Curumani",9.19974,-73.5433,"Hostage Taking (Kidnapping)"
"5505",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Bombing/Explosion"
"5506",1997,"Norte de Santander","Toledo",7.30986,-72.48288,"Hostage Taking (Kidnapping)"
"5507",1997,"Arauca","Arauca",7.08582,-70.75779,"Assassination"
"5508",1997,"Bolivar","Rio Viejo",8.588657,-73.840141,"Armed Assault"
"5510",1997,"Bogota","Bogota",4.667128,-74.106056,"Unknown"
"5511",1997,"Norte de Santander","Puerto Santander",8.36291,-72.4081,"Bombing/Explosion"
"5512",1997,"Tolima","Tetuan",3.866737,-75.533432,"Unknown"
"5513",1997,"Magdalena","Cienaga district",11.01079,-74.25162,"Armed Assault"
"5514",1997,"Magdalena","Cienaga district",11.01079,-74.25162,"Armed Assault"
"5515",1997,"Santander","Barrancabermeja district",7.060051,-73.853115,"Bombing/Explosion"
"5516",1997,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"5517",1997,"Antioquia","Medellin",6.242026,-75.564766,"Assassination"
"5518",1997,"Atlantico","Barranquilla",10.981412,-74.778319,"Hostage Taking (Kidnapping)"
"5519",1997,"Cesar","Unknown",9.337295,-73.653621,"Unknown"
"5520",1997,"Casanare","Unknown",5.758927,-71.572395,"Armed Assault"
"5521",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5522",1997,"Antioquia","Uraba",6.828333,-75.513056,"Facility/Infrastructure Attack"
"5523",1997,"Antioquia","Uraba",6.828333,-75.513056,"Facility/Infrastructure Attack"
"5524",1997,"Bogota","Bogota",4.667128,-74.106056,"Hostage Taking (Kidnapping)"
"5525",1997,"Santander","Bucaramanga",7.116294,-73.120026,"Hostage Taking (Kidnapping)"
"5526",1997,"Antioquia","Unknown",7.198606,-75.341218,"Armed Assault"
"5527",1997,"Cesar","San Diego district",10.333818,-73.181276,"Unknown"
"5528",1997,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"5529",1997,"Cordoba","San Pelayo district",8.95778,-75.83766,"Armed Assault"
"5530",1997,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"5531",1997,"Norte de Santander","La Gabarra district",8.998496,-72.897243,"Hostage Taking (Kidnapping)"
"5532",1997,"Bolivar","San Estanislao",10.39841,-75.14921,"Hostage Taking (Kidnapping)"
"5533",1997,"Bogota","Bogota",4.667128,-74.106056,"Armed Assault"
"5534",1997,"Risaralda","Guatica",5.315511,-75.800565,"Assassination"
"5535",1997,"Huila","Acevedo",1.804883,-75.89077,"Assassination"
"5536",1997,"Magdalena","La Poza",11.278611,-73.871944,"Hostage Taking (Kidnapping)"
"5537",1997,"Bolivar","Cartagena",10.413711,-75.533549,"Bombing/Explosion"
"5538",1997,"Santander","Puente Sogamoso",7.245534,-73.784557,"Armed Assault"
"5539",1997,"Norte de Santander","Aeropuerto de Cucuta",7.927696,-72.508479,"Bombing/Explosion"
"5540",1997,"Antioquia","Remedios",7.07786,-74.70355,"Unknown"
"5541",1997,"Cesar","La Gloria",8.601686,-73.608184,"Bombing/Explosion"
"5542",1997,"Antioquia","Bello district",6.34053,-75.562227,"Armed Assault"
"5543",1997,"Putumayo","Mocoa",1.14661,-76.64812,"Armed Assault"
"5544",1997,"Narino","Cumbal",0.908611,-77.791389,"Hostage Taking (Kidnapping)"
"5545",1997,"Cesar","Unknown",9.337295,-73.653621,"Hostage Taking (Kidnapping)"
"5546",1997,"Cundinamarca","La Vega",4.99936,-74.33936,"Assassination"
"5547",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5548",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5549",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5550",1997,"Antioquia","Buritica",6.719613,-75.907029,"Hostage Taking (Kidnapping)"
"5551",1997,"Antioquia","Uramita",6.898522,-76.17332,"Hostage Taking (Kidnapping)"
"5552",1997,"Boyaca","Cubara district",7.000556,-72.108333,"Bombing/Explosion"
"5553",1997,"Santander","Sabana de Torres",7.39002,-73.50099,"Hostage Taking (Kidnapping)"
"5554",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5555",1997,"Narino","Barbacoas",1.67155,-78.14099,"Bombing/Explosion"
"5556",1997,"Cundinamarca","Anapoima",4.54939,-74.53601,"Armed Assault"
"5557",1997,"Huila","Vegalarga district",2.94818,-75.04098,"Unknown"
"5558",1997,"Huila","Vegalarga district",2.94818,-75.04098,"Unknown"
"5559",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Assassination"
"5560",1997,"Antioquia","Unknown",7.198606,-75.341218,"Hostage Taking (Kidnapping)"
"5561",1997,"Antioquia","Bello",6.34053,-75.562227,"Assassination"
"5562",1997,"Arauca","Arauquita district",7.027345,-71.428555,"Armed Assault"
"5563",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5564",1997,"Antioquia","Yali",6.6752,-74.84211,"Hostage Taking (Kidnapping)"
"5565",1997,"Antioquia","Yali",6.6752,-74.84211,"Hostage Taking (Kidnapping)"
"5566",1997,"Casanare","La Feria",4.77837,-73.03359,"Hostage Taking (Kidnapping)"
"5567",1997,"Bolivar","San Cristobal district",9.882081,-75.254469,"Hostage Taking (Kidnapping)"
"5568",1997,"Valle del Cauca","Buenaventura",3.88182,-77.07042,"Hostage Taking (Kidnapping)"
"5569",1997,"Santander","Barrancabermeja",7.060051,-73.853115,"Bombing/Explosion"
"5570",1997,"Antioquia","Vegachi",6.77467,-74.799707,"Hostage Taking (Kidnapping)"
"5571",1997,"Meta","Granada",3.54434,-73.70781,"Assassination"
"5572",1997,"Magdalena","Santa Marta",11.242035,-74.205384,"Assassination"
"5573",1997,"Cordoba","El Guaimaro",8.838333,-75.479722,"Assassination"
"5574",1997,"Casanare","Los Laureles",4.83124,-72.30002,"Assassination"
"5575",1997,"Huila","Rivera",2.77772,-75.25743,"Assassination"
"5576",1997,"Antioquia","Vegachi",6.77467,-74.799707,"Hostage Taking (Kidnapping)"
"5577",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5578",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5579",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5580",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5581",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5582",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5583",1997,"Antioquia","Medellin",6.242026,-75.564766,"Bombing/Explosion"
"5584",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5585",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5586",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5587",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5588",1997,"Antioquia","Medellin",6.242026,-75.564766,"Armed Assault"
"5589",1997,"Antioquia","Uraba",6.828333,-75.513056,"Bombing/Explosion"
"5590",1997,"Antioquia","Uraba",6.828333,-75.513056,"Bombing/Explosion"
"5591",1997,"Bogota","Bogota",4.667128,-74.106056,"Assassination"
"5592",1997,"Magdalena","Cienaga",11.01079,-74.25162,"Hostage Taking (Kidnapping)"
"5593",1997,"Caqueta","Solano district",0.69905,-75.25521,"Unknown"
"5594",1997,"Meta","Villavicencio",4.15127,-73.63872,"Assassination"
"5595",1997,"Bolivar","Simiti",7.95603,-73.94496,"Unknown"
"5596",1997,"Caldas","Manizales",5.067866,-75.517482,"Bombing/Explosion"
"5597",1997,"Risaralda","Unknown",4.99243,-76.01866,"Bombing/Explosion"
"5598",1997,"Antioquia","Unknown",6.2675,-75.568611,"Bombing/Explosion"
"5599",1997,"Antioquia","Unknown",6.2675,-75.568611,"Bombing/Explosion"
"5600",1997,"Antioquia","Unknown",6.2675,-75.568611,"Bombing/Explosion"
"5601",1997,"Antioquia","Unknown",6.2675,-75.568611,"Bombing/Explosion"
"5602",1997,"Antioquia","Unknown",6.2675,-75.568611,"Bombing/Explosion"
